person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_age_by_income
28,38400,3,9.0,0,0,14500,7.29,0.38,0,7,0.0007291666666666667
22,52000,2,5.0,1,1,3600,10.99,0.07,0,2,0.0004230769230769231
25,48000,0,6.0,0,0,5000,7.51,0.1,0,4,0.0005208333333333333
23,24000,3,0.0,0,5,3000,18.43,0.13,1,4,0.0009583333333333333
33,45000,3,4.0,3,1,8000,10.99,0.18,0,8,0.0007333333333333333
27,70000,0,4.0,3,1,10000,9.88,0.14,0,5,0.0003857142857142857
29,39000,3,6.0,0,3,3500,15.62,0.09,1,7,0.0007435897435897436
29,110000,0,13.0,0,0,15000,6.62,0.13,0,6,0.0002636363636363636
23,52000,3,1.0,3,2,1500,14.72,0.03,1,3,0.0004423076923076923
24,50000,3,0.0,2,2,10000,14.26,0.2,0,4,0.00048
24,55000,3,5.0,0,0,15000,7.49,0.27,0,3,0.00043636363636363637
24,41000,3,0.0,3,1,3000,10.99,0.07,0,2,0.0005853658536585366
23,27996,3,0.0,4,2,8500,12.53,0.31,0,4,0.0008215459351335905
54,60000,3,4.0,4,1,8000,10.37,0.13,0,20,0.0009
22,45996,3,0.0,0,4,20000,16.0,0.43,1,3,0.0004783024610835725
22,70000,0,6.0,1,0,8400,7.51,0.12,0,4,0.00031428571428571427
28,30000,0,1.0,1,0,5000,9.32,0.17,0,6,0.0009333333333333333
22,57000,0,4.0,5,1,12000,10.37,0.21,0,3,0.00038596491228070175
22,55000,3,0.0,1,1,10000,10.74,0.18,0,3,0.0004
30,120000,3,4.0,5,1,25000,10.14,0.21,0,5,0.00025
37,37000,3,3.0,1,1,6000,12.18,0.16,0,11,0.001
28,60000,0,12.0,5,1,20000,10.99,0.33,0,7,0.00046666666666666666
32,72000,3,6.0,3,1,5000,10.0,0.07,0,5,0.00044444444444444447
25,50000,3,6.0,0,0,1600,6.91,0.03,0,3,0.0005
23,130000,3,0.0,5,2,14500,14.26,0.11,0,2,0.00017692307692307693
22,40000,3,0.0,1,0,10000,7.88,0.25,0,2,0.00055
27,50000,0,11.0,0,0,9600,7.51,0.19,0,7,0.00054
29,67642,0,8.0,4,1,17000,10.25,0.25,0,7,0.0004287277135507525
23,28000,3,1.0,1,1,2500,11.99,0.09,0,2,0.0008214285714285715
27,75885,0,11.0,1,2,3000,11.03,0.04,1,8,0.00035580154180668116
31,60000,0,14.0,3,0,7000,5.42,0.12,0,7,0.0005166666666666667
22,29000,3,5.0,1,2,2000,13.49,0.07,1,2,0.0007586206896551724
31,60000,0,6.0,4,2,5000,13.49,0.08,0,8,0.0005166666666666667
30,80000,0,14.0,1,0,5500,5.42,0.07,0,6,0.000375
27,80400,0,2.0,1,2,16000,13.98,0.2,0,6,0.00033582089552238804
32,54000,0,0.0,0,0,7200,7.9,0.13,0,5,0.0005925925925925926
24,65000,0,8.0,4,1,10000,9.99,0.15,0,3,0.0003692307692307692
53,90000,0,7.0,4,0,5600,8.63,0.06,0,30,0.0005888888888888889
38,22800,3,0.0,5,3,7000,14.61,0.31,0,16,0.0016666666666666668
29,39000,3,4.0,3,0,10400,5.99,0.28,0,8,0.0007435897435897436
22,88000,3,0.0,2,4,10000,17.14,0.1,1,3,0.00025
44,55000,3,4.0,5,2,8500,12.84,0.15,1,17,0.0008
22,80000,3,3.0,1,3,12000,14.96,0.15,1,3,0.000275
29,60000,0,8.0,4,1,4000,10.99,0.07,0,6,0.00048333333333333334
28,80000,0,3.0,5,2,10000,15.96,0.13,0,6,0.00035
31,100000,0,0.0,4,0,8000,5.42,0.08,0,8,0.00031
37,45000,3,5.0,1,3,3200,14.61,0.07,0,12,0.0008222222222222222
24,43000,3,2.0,5,0,12000,9.63,0.28,0,4,0.0005581395348837209
22,79000,0,6.0,3,0,4000,6.76,0.05,0,3,0.00027848101265822784
35,120000,3,5.0,5,3,5000,14.91,0.04,1,7,0.0002916666666666667
22,44640,3,0.0,4,1,12800,11.83,0.29,0,3,0.000492831541218638
23,24996,3,7.0,1,0,2000,6.92,0.08,0,2,0.0009201472235557689
24,40000,3,2.0,1,1,8000,10.25,0.2,0,3,0.0006
22,40000,3,1.0,0,0,1400,7.4,0.33,0,4,0.00055
50,45000,3,6.0,3,1,12000,10.99,0.27,0,12,0.0011111111111111111
40,150000,0,9.0,0,1,25000,11.89,0.17,0,11,0.0002666666666666667
32,53408,0,8.0,5,2,8000,13.49,0.15,1,10,0.0005991611743559018
26,45000,3,0.0,0,0,5000,6.99,0.11,0,2,0.0005777777777777778
24,48000,3,1.0,1,1,7500,10.95,0.16,0,3,0.0005
22,72061,0,6.0,5,0,4800,6.62,0.07,0,4,0.0003052969012364525
28,115000,3,7.0,5,0,3400,7.88,0.03,0,9,0.00024347826086956522
22,40000,3,6.0,4,0,4750,6.91,0.12,0,4,0.00055
27,33000,2,4.0,5,0,6000,7.9,0.18,0,6,0.0008181818181818182
25,65000,3,1.0,3,2,9500,13.47,0.15,0,4,0.0003846153846153846
28,50000,3,1.0,3,0,4650,8.0,0.09,0,8,0.00056
24,48500,3,5.0,0,0,2000,5.42,0.04,0,2,0.0004948453608247423
26,54000,3,0.0,5,0,5000,5.42,0.09,0,3,0.0004814814814814815
23,50000,3,3.0,5,0,14000,6.03,0.28,0,3,0.00046
24,45000,0,6.0,0,0,8000,6.62,0.18,0,2,0.0005333333333333334
23,33276,3,2.0,1,0,7000,7.29,0.21,0,4,0.0006911888448130785
26,43000,3,8.0,4,0,7000,7.14,0.16,0,2,0.0006046511627906977
24,100000,0,0.0,0,2,7500,10.28,0.07,1,3,0.00024
22,45600,0,5.0,4,0,3600,6.99,0.08,0,4,0.0004824561403508772
23,48000,0,8.0,3,0,7200,6.99,0.15,0,2,0.00047916666666666664
22,48996,3,6.0,3,0,12000,7.88,0.24,0,4,0.00044901624622418156
21,50000,3,5.0,3,0,7300,7.88,0.15,0,4,0.00042
25,44004,3,1.0,3,4,12000,16.45,0.27,0,3,0.0005681301699845469
23,50000,0,1.0,0,0,5000,9.63,0.1,0,4,0.00046
44,110000,0,6.0,2,1,12000,9.76,0.11,0,17,0.0004
22,45000,3,6.0,0,1,4000,10.37,0.09,0,2,0.0004888888888888889
32,49536,0,8.0,3,1,5200,10.74,0.1,0,10,0.0006459948320413437
22,33000,3,4.0,0,3,16000,14.09,0.48,0,4,0.0006666666666666666
41,85000,0,3.0,5,0,10000,6.03,0.12,0,16,0.0004823529411764706
37,55000,3,4.0,4,0,7000,6.54,0.13,0,13,0.0006727272727272728
24,70000,3,2.0,0,2,8000,13.85,0.11,0,2,0.00034285714285714285
29,68000,0,9.0,2,0,2500,7.88,0.04,0,6,0.0004264705882352941
27,50000,3,5.0,4,0,15000,7.49,0.3,0,6,0.00054
25,40000,3,5.0,0,1,10000,11.99,0.25,0,4,0.000625
38,110000,0,6.0,1,1,15000,10.37,0.14,0,13,0.00034545454545454544
23,43000,3,7.0,1,2,3200,13.8,0.07,0,3,0.0005348837209302326
49,86500,0,6.0,0,1,14800,9.88,0.18,0,17,0.0005664739884393064
22,31200,3,1.0,1,0,2400,6.62,0.08,0,4,0.0007051282051282052
24,30000,3,0.0,3,1,7000,10.65,0.23,0,3,0.0008
22,32000,3,1.0,2,2,7000,15.27,0.22,1,2,0.0006875
25,56000,0,5.0,4,1,10000,9.91,0.18,0,3,0.0004464285714285714
23,70000,0,7.0,5,1,25000,12.69,0.36,0,4,0.00032857142857142856
40,25000,3,2.0,4,1,2500,11.71,0.1,0,13,0.0016
24,100000,0,1.0,2,1,4800,10.74,0.05,0,2,0.00024
37,74000,3,3.0,2,1,11500,9.76,0.16,0,15,0.0005
28,55000,3,4.0,4,1,20000,12.18,0.36,0,7,0.0005090909090909091
23,80500,3,0.0,5,1,4000,10.99,0.05,0,2,0.00028571428571428574
28,37004,3,0.0,5,3,4000,15.05,0.11,0,10,0.0007566749540590206
33,66000,0,5.0,4,0,3000,6.39,0.05,0,10,0.0005
22,24000,3,1.0,5,0,4000,7.49,0.17,0,2,0.0009166666666666666
39,50000,2,2.0,4,0,16800,7.88,0.32,0,17,0.00078
32,42000,0,7.0,5,0,10000,6.99,0.24,0,8,0.0007619047619047619
34,41600,0,2.0,4,0,4500,6.76,0.11,0,6,0.0008173076923076923
24,49500,3,2.0,4,2,9000,15.23,0.19,1,3,0.00048484848484848484
47,33000,3,0.0,4,1,14000,10.75,0.43,0,16,0.0014242424242424242
22,50000,0,6.0,0,2,9000,13.85,0.18,0,2,0.00044
25,65000,0,9.0,5,0,12000,6.03,0.18,0,4,0.0003846153846153846
30,50000,3,6.0,2,1,6000,10.36,0.12,0,7,0.0006
23,60000,3,4.0,0,0,7000,6.03,0.12,0,4,0.00038333333333333334
42,60000,3,4.0,4,2,16000,12.73,0.27,0,11,0.0007
31,100000,0,3.0,5,0,16000,6.54,0.16,0,6,0.00031
22,65000,3,6.0,4,1,15000,11.58,0.23,0,4,0.00033846153846153846
24,42000,3,5.0,4,2,5000,12.99,0.12,0,4,0.0005714285714285715
24,59600,0,8.0,1,0,1000,7.88,0.02,0,3,0.00040268456375838925
32,44000,3,16.0,5,1,14000,10.37,0.3,0,6,0.0007272727272727272
25,28800,2,2.0,5,0,9250,8.9,0.32,0,4,0.0008680555555555555
29,100000,3,2.0,2,1,5000,9.99,0.05,0,10,0.00029
29,100000,3,3.0,3,1,10000,10.99,0.1,0,7,0.00029
22,80000,0,6.0,4,1,10000,10.99,0.13,0,3,0.000275
34,85000,0,4.0,2,0,6000,8.59,0.07,0,6,0.0004
24,55000,3,6.0,0,2,12000,14.27,0.22,1,3,0.00043636363636363637
22,30000,3,4.0,4,1,3500,11.49,0.12,0,3,0.0007333333333333333
35,52596,0,14.0,0,0,15000,8.49,0.29,0,7,0.0006654498440946079
22,60000,3,2.0,3,0,3600,7.51,0.06,0,4,0.00036666666666666667
28,73000,3,6.0,4,0,1000,8.0,0.01,0,5,0.0003835616438356164
27,95000,0,11.0,2,0,5000,7.68,0.05,0,5,0.00028421052631578947
22,65000,2,3.0,1,0,6000,7.49,0.09,0,2,0.00033846153846153846
22,54000,0,5.0,3,0,10000,7.49,0.19,0,2,0.0004074074074074074
25,41600,0,2.0,5,1,13750,10.83,0.32,0,2,0.0006009615384615385
29,45600,0,3.0,5,1,1450,11.71,0.03,0,6,0.0006359649122807018
31,68000,0,2.0,1,2,2500,15.96,0.04,0,7,0.00045588235294117646
38,46000,0,5.0,0,2,6000,12.68,0.13,0,16,0.0008260869565217392
41,60000,3,0.0,3,0,2000,7.9,0.03,0,13,0.0006833333333333333
25,55000,3,6.0,1,1,3000,10.25,0.05,0,4,0.00045454545454545455
25,57600,3,5.0,2,0,10000,6.54,0.17,0,4,0.00043402777777777775
32,67870,3,2.0,3,2,5000,11.22,0.07,1,10,0.00047148961249447475
36,50000,3,5.0,2,1,12000,10.99,0.24,0,13,0.00072
39,66000,3,2.0,0,2,5000,14.79,0.08,0,16,0.0005909090909090909
28,103000,0,5.0,5,0,5000,8.49,0.05,0,9,0.00027184466019417475
25,57000,3,5.0,3,1,8000,9.91,0.14,0,2,0.0004385964912280702
25,100000,3,1.0,5,0,8000,7.14,0.08,0,2,0.00025
24,100000,0,6.0,2,1,15000,9.91,0.15,0,2,0.00024
23,44000,0,8.0,1,0,15350,7.14,0.34,0,2,0.0005227272727272727
24,50000,3,0.0,3,1,12000,10.37,0.24,0,3,0.00048
22,70204,3,6.0,5,1,16000,9.91,0.24,0,2,0.0003133724574098342
24,72000,2,8.0,1,0,6000,7.14,0.08,0,3,0.0003333333333333333
22,83004,0,6.0,0,0,3000,6.76,0.04,0,3,0.00026504746759192327
28,52833,0,3.0,3,0,4800,7.9,0.09,0,10,0.0005299717979293245
30,90000,0,2.0,3,0,6000,5.99,0.07,0,6,0.0003333333333333333
22,50000,0,4.0,3,0,5000,6.17,0.1,0,2,0.00044
27,60000,3,11.0,0,2,7400,15.23,0.13,1,7,0.00045
25,50000,0,9.0,2,0,5000,7.88,0.1,0,4,0.0005
23,85000,3,3.0,4,0,7500,7.88,0.09,0,4,0.0002705882352941176
29,76500,3,4.0,3,1,11200,12.42,0.13,0,9,0.00037908496732026145
32,30000,3,2.0,0,1,3000,11.49,0.1,0,7,0.0010666666666666667
37,154000,2,21.0,4,1,12000,11.14,0.08,0,13,0.00024025974025974027
22,110000,0,6.0,0,1,4000,11.49,0.03,0,2,0.0002
29,60000,0,9.0,4,0,12000,7.51,0.2,0,9,0.00048333333333333334
23,52000,0,0.0,5,0,8000,7.49,0.15,0,3,0.0004423076923076923
30,55000,0,11.0,0,2,10000,14.72,0.18,0,9,0.0005454545454545455
23,101138,0,6.0,4,2,20500,13.35,0.2,1,4,0.00022741205086119955
27,38000,0,0.0,4,0,6000,7.68,0.16,0,6,0.0007105263157894737
25,30000,3,6.0,3,3,3000,16.07,0.1,0,2,0.0008333333333333334
33,24000,2,0.0,1,0,2000,7.29,0.08,0,5,0.001375
23,39000,3,3.0,3,1,15000,10.25,0.38,0,3,0.0005897435897435898
32,140000,0,14.0,0,1,25000,10.59,0.18,0,9,0.00022857142857142857
28,54996,0,10.0,0,1,13750,11.14,0.25,0,8,0.0005091279365772056
25,43000,3,0.0,3,1,3000,10.75,0.07,0,3,0.0005813953488372093
22,35000,3,1.0,4,1,6500,11.89,0.18,0,2,0.0006285714285714285
27,200000,0,12.0,3,0,15000,7.88,0.07,0,9,0.000135
28,37000,0,4.0,2,0,10000,8.59,0.27,0,9,0.0007567567567567568
25,18000,3,3.0,4,3,3000,16.29,0.17,0,2,0.001388888888888889
23,30000,3,0.0,3,1,15000,11.48,0.5,0,3,0.0007666666666666667
26,45000,3,0.0,3,1,12000,9.91,0.27,0,4,0.0005777777777777778
21,45000,3,4.0,3,0,6000,6.92,0.13,0,3,0.00046666666666666666
23,75000,3,1.0,5,0,2000,7.49,0.03,0,4,0.0003066666666666667
27,60000,3,2.0,4,2,6000,12.68,0.1,0,5,0.00045
27,100000,0,11.0,4,0,12000,6.03,0.12,0,9,0.00027
21,24000,3,0.0,1,0,2500,5.42,0.1,0,2,0.000875
30,90000,0,5.0,3,0,12000,6.03,0.13,0,8,0.0003333333333333333
28,60000,0,12.0,1,0,6400,7.68,0.1,0,10,0.00046666666666666666
30,56628,0,2.0,4,1,12000,11.71,0.21,0,7,0.0005297732570459843
30,100000,0,7.0,1,0,6000,6.03,0.06,0,6,0.0003
22,72000,0,6.0,5,0,12000,6.62,0.17,0,3,0.00030555555555555555
30,170000,0,3.0,2,0,17500,5.99,0.1,0,8,0.00017647058823529413
22,80000,0,3.0,0,0,6000,5.42,0.07,0,3,0.000275
24,65000,3,2.0,3,1,15000,12.42,0.23,0,2,0.0003692307692307692
39,80000,0,1.0,2,1,6000,11.11,0.07,0,16,0.0004875
28,65000,0,3.0,2,1,15000,10.25,0.23,0,7,0.0004307692307692308
24,24000,3,0.0,1,2,8875,13.16,0.37,0,2,0.001
32,50000,3,2.0,4,1,10000,10.37,0.2,0,8,0.00064
25,75000,0,9.0,4,0,3500,7.9,0.05,0,2,0.0003333333333333333
22,55000,3,6.0,3,1,11750,10.99,0.21,0,2,0.0004
23,50000,0,7.0,1,0,4800,6.99,0.1,0,2,0.00046
27,120000,3,11.0,5,1,17000,10.74,0.14,0,6,0.000225
44,70000,0,12.0,5,0,10000,7.88,0.14,0,11,0.0006285714285714285
24,95000,0,8.0,4,0,7000,6.62,0.07,0,2,0.0002526315789473684
24,140787,0,9.0,2,0,4500,5.42,0.03,0,2,0.00017047028489846364
24,50000,0,2.0,1,1,10000,10.65,0.2,0,4,0.00048
29,70000,3,1.0,3,0,12000,6.91,0.17,0,8,0.0004142857142857143
35,51000,3,5.0,3,3,7000,14.11,0.14,0,5,0.0006862745098039216
31,60000,3,5.0,1,0,8000,7.29,0.13,0,9,0.0005166666666666667
26,45600,3,5.0,3,0,7000,6.03,0.15,0,3,0.0005701754385964912
23,90000,0,7.0,4,0,15000,7.88,0.17,0,2,0.0002555555555555556
23,40500,3,1.0,1,2,10200,13.16,0.26,1,3,0.0005679012345679012
33,40000,3,3.0,5,0,9000,5.42,0.23,0,9,0.000825
26,40000,3,4.0,1,3,5000,14.61,0.13,1,3,0.00065
24,25000,3,2.0,3,1,2500,9.91,0.1,0,4,0.00096
34,140900,3,1.0,4,1,10000,10.99,0.07,0,7,0.00024130589070262598
24,90000,2,0.0,1,0,3600,7.68,0.04,0,4,0.0002666666666666667
27,45000,3,1.0,1,1,11000,10.59,0.24,0,10,0.0006
57,120000,0,11.0,3,2,6000,12.73,0.05,0,26,0.000475
22,38000,3,0.0,4,5,9000,18.3,0.24,0,4,0.0005789473684210527
22,55000,3,6.0,5,1,4800,11.71,0.09,0,2,0.0004
23,150000,3,5.0,4,3,12000,14.61,0.08,0,4,0.00015333333333333334
24,70000,0,7.0,5,1,14200,11.89,0.2,0,4,0.00034285714285714285
24,100000,0,2.0,3,0,12000,7.29,0.12,0,2,0.00024
51,35000,0,4.0,4,1,8000,10.99,0.23,0,22,0.0014571428571428572
24,49000,3,0.0,3,1,8000,12.18,0.16,0,4,0.0004897959183673469
23,60000,0,7.0,5,0,15000,5.99,0.25,0,3,0.00038333333333333334
30,40000,3,5.0,4,1,9000,10.99,0.23,0,8,0.00075
22,50000,3,3.0,1,2,2400,12.23,0.05,0,3,0.00044
22,80000,0,6.0,4,0,6300,5.79,0.08,0,4,0.000275
30,65000,0,7.0,2,1,10000,12.42,0.15,0,6,0.00046153846153846153
26,99275,3,1.0,4,2,10000,14.65,0.1,1,4,0.0002618987660538907
29,85000,3,3.0,0,2,10000,12.87,0.12,0,10,0.0003411764705882353
33,33800,3,5.0,0,0,13000,7.88,0.37,0,6,0.0009763313609467456
25,59600,0,5.0,1,3,6000,16.45,0.1,1,3,0.00041946308724832214
24,62000,3,3.0,1,2,10000,13.49,0.16,1,4,0.0003870967741935484
26,65000,3,8.0,3,2,10000,12.87,0.15,1,4,0.0004
29,115000,0,7.0,4,1,3250,11.86,0.27,0,5,0.00025217391304347824
21,75000,3,4.0,0,0,8400,7.51,0.11,0,3,0.00028
23,30000,0,2.0,4,0,10000,8.59,0.33,0,3,0.0007666666666666667
21,50000,3,5.0,5,0,2500,8.49,0.05,0,4,0.00042
24,85000,0,8.0,4,0,4000,6.76,0.05,0,2,0.00028235294117647056
23,55000,0,3.0,4,0,7200,7.51,0.13,0,3,0.0004181818181818182
23,70000,0,2.0,0,2,25000,12.87,0.36,1,2,0.00032857142857142856
21,30000,3,0.0,1,0,4500,7.66,0.15,0,2,0.0007
29,27000,3,0.0,3,2,7500,11.34,0.29,1,8,0.001074074074074074
25,130000,0,6.0,1,2,4000,13.49,0.03,1,3,0.0001923076923076923
22,54000,3,4.0,5,3,5200,17.27,0.1,0,2,0.0004074074074074074
23,60000,3,4.0,1,1,10000,11.71,0.17,0,3,0.00038333333333333334
22,40000,3,0.0,0,1,6000,9.99,0.15,0,4,0.00055
23,70000,0,7.0,5,1,10000,10.95,0.14,0,3,0.00032857142857142856
21,70000,3,5.0,1,0,12000,7.51,0.17,0,3,0.0003
23,48000,0,7.0,3,1,3000,11.99,0.06,0,4,0.00047916666666666664
22,35000,0,3.0,5,0,14400,7.88,0.4,0,4,0.0006285714285714285
23,66000,3,7.0,1,1,9600,11.71,0.14,0,3,0.0003484848484848485
30,40000,0,6.0,4,0,6000,5.42,0.15,0,5,0.00075
30,55000,3,4.0,5,1,4200,9.91,0.08,0,10,0.0005454545454545455
35,120000,0,0.0,0,0,4500,7.14,0.04,0,9,0.0002916666666666667
23,75000,3,0.0,4,0,9250,7.9,0.12,0,4,0.0003066666666666667
31,78000,0,6.0,2,0,7875,6.62,0.1,0,8,0.0003974358974358974
22,36000,3,0.0,1,0,4500,7.51,0.13,0,4,0.0006111111111111111
22,75000,3,3.0,1,0,4000,7.49,0.05,0,4,0.0002933333333333333
23,60000,0,3.0,3,0,10000,7.49,0.17,0,4,0.00038333333333333334
23,80000,3,5.0,0,1,4000,11.12,0.05,0,3,0.0002875
22,60000,0,3.0,1,0,10000,7.9,0.17,0,2,0.00036666666666666667
30,90000,3,0.0,1,2,10000,12.68,0.11,1,7,0.0003333333333333333
22,50000,3,6.0,0,2,6000,14.27,0.12,0,2,0.00044
24,50000,3,1.0,0,0,10000,6.54,0.2,0,3,0.00048
22,97500,0,6.0,3,0,6000,7.51,0.06,0,2,0.00022564102564102563
28,26400,3,6.0,0,0,3800,9.32,0.15,0,6,0.0010606060606060607
24,80000,0,4.0,5,0,4000,7.4,0.05,0,2,0.0003
23,75000,0,3.0,5,2,15000,13.61,0.2,0,3,0.0003066666666666667
29,50000,0,3.0,2,1,4000,10.59,0.08,0,9,0.00058
38,25000,0,2.0,1,1,3000,9.91,0.12,0,17,0.00152
31,70000,0,11.0,3,0,9800,6.62,0.14,0,7,0.00044285714285714284
24,75000,3,0.0,2,2,7000,13.72,0.09,1,4,0.00032
31,40000,3,5.0,5,1,4800,11.99,0.12,0,7,0.000775
24,70000,0,1.0,0,1,9500,11.99,0.14,0,2,0.00034285714285714285
29,24000,3,0.0,4,1,9600,11.71,0.4,0,9,0.0012083333333333334
23,60000,3,0.0,5,1,15000,9.99,0.25,0,4,0.00038333333333333334
36,40000,0,2.0,4,0,6000,7.66,0.15,0,14,0.0009
34,140000,0,2.0,1,1,12000,10.59,0.09,0,10,0.00024285714285714286
28,55000,2,10.0,1,0,5800,8.49,0.11,0,6,0.0005090909090909091
23,40000,3,0.0,1,0,5000,7.49,0.13,0,2,0.000575
31,54000,3,6.0,4,0,5000,7.9,0.09,0,7,0.0005740740740740741
26,102000,2,2.0,5,2,10000,12.84,0.1,1,2,0.00025490196078431374
27,60000,3,2.0,0,2,15000,13.92,0.25,1,8,0.00045
32,85000,0,4.0,3,1,10000,10.38,0.12,0,9,0.00037647058823529414
29,120000,0,5.0,0,1,10000,11.14,0.08,0,9,0.00024166666666666667
29,120000,0,3.0,3,1,5000,10.38,0.04,0,9,0.00024166666666666667
34,35760,3,4.0,0,3,15000,14.59,0.43,1,7,0.0009507829977628635
28,50000,3,1.0,1,1,3000,10.75,0.06,0,5,0.00056
34,40000,3,0.0,4,1,1000,10.59,0.03,0,10,0.00085
27,60000,0,0.0,1,0,6000,8.0,0.1,0,9,0.00045
25,115000,0,9.0,3,1,21500,10.62,0.19,0,2,0.0002173913043478261
29,60000,0,2.0,2,0,20000,6.54,0.33,0,10,0.00048333333333333334
23,35000,3,8.0,5,0,14000,7.9,0.39,0,3,0.0006571428571428571
22,51000,3,5.0,5,0,3200,7.51,0.06,0,3,0.00043137254901960784
29,50000,0,5.0,5,0,6800,7.49,0.15,0,7,0.00058
31,50000,0,0.0,5,0,8000,5.42,0.16,0,9,0.00062
29,47208,3,0.0,5,2,3000,13.92,0.06,1,9,0.0006143026605660058
23,40000,3,0.0,1,1,2800,10.37,0.07,0,2,0.000575
28,29120,3,1.0,5,3,5000,15.7,0.17,1,10,0.0009615384615384616
22,48000,0,0.0,1,1,15000,11.83,0.31,0,3,0.0004583333333333333
27,65000,3,6.0,0,1,4000,10.25,0.06,0,7,0.00041538461538461537
22,45000,3,6.0,5,1,7000,11.71,0.16,0,3,0.0004888888888888889
38,60000,0,6.0,4,0,5000,8.9,0.08,0,15,0.0006333333333333333
24,50000,0,3.0,5,1,10000,9.91,0.2,0,4,0.00048
25,150000,0,8.0,0,2,6000,12.61,0.04,1,3,0.00016666666666666666
22,29000,0,6.0,2,3,7000,15.62,0.24,0,4,0.0007586206896551724
28,80000,3,0.0,3,2,25000,12.87,0.31,0,10,0.00035
31,120000,0,15.0,3,0,16000,6.03,0.13,0,9,0.00025833333333333334
31,95000,0,6.0,1,0,4275,5.42,0.04,0,10,0.0003263157894736842
45,60000,0,6.0,4,1,5000,11.49,0.08,0,12,0.00075
26,34000,0,4.0,3,0,7000,9.32,0.21,0,3,0.0007647058823529412
25,45000,3,0.0,4,1,4000,12.21,0.09,0,3,0.0005555555555555556
29,50000,3,4.0,5,1,9000,12.42,0.18,0,7,0.00058
28,59000,3,0.0,2,3,15000,14.96,0.25,0,7,0.0004745762711864407
29,65000,2,6.0,2,2,3000,14.27,0.05,0,10,0.0004461538461538462
22,30000,3,0.0,1,0,10000,5.79,0.33,0,4,0.0007333333333333333
35,30000,3,4.0,1,0,4275,9.63,0.14,0,7,0.0011666666666666668
27,90000,3,4.0,0,0,10000,5.42,0.11,0,8,0.0003
22,37000,3,2.0,0,2,12800,12.73,0.35,0,4,0.0005945945945945946
24,40000,3,1.0,1,0,6000,6.03,0.15,0,2,0.0006
33,100000,0,0.0,3,0,7000,6.03,0.07,0,10,0.00033
27,115000,3,4.0,1,0,24000,7.9,0.22,0,10,0.00023478260869565218
22,38004,3,6.0,4,1,3000,11.49,0.08,0,4,0.0005788864330070519
26,30000,3,8.0,3,2,2800,15.96,0.09,0,3,0.0008666666666666666
21,32000,3,3.0,3,3,5000,15.7,0.16,1,3,0.00065625
22,87950,0,6.0,3,1,20000,12.53,0.23,0,4,0.00025014212620807277
29,108000,3,0.0,4,4,10000,16.35,0.09,1,5,0.0002685185185185185
46,96339,0,5.0,0,3,13350,15.7,0.13,0,16,0.00047748056342706484
31,30000,3,2.0,0,0,5000,6.03,0.17,0,9,0.0010333333333333334
22,62300,3,6.0,0,0,10000,6.62,0.16,0,4,0.00035313001605136434
38,62000,0,1.0,3,0,9000,9.63,0.15,0,16,0.0006129032258064516
26,39900,3,3.0,4,1,6000,10.25,0.15,0,2,0.0006516290726817042
24,12000,3,0.0,3,2,1800,12.84,0.14,0,4,0.002
22,28800,0,6.0,3,1,5000,11.99,0.17,0,3,0.0007638888888888889
23,24600,3,5.0,1,2,2000,13.61,0.08,1,4,0.0009349593495934959
23,52000,0,7.0,1,0,6000,5.79,0.12,0,2,0.0004423076923076923
24,120000,3,2.0,1,2,3600,13.92,0.03,0,3,0.0002
28,48000,3,1.0,3,2,10000,13.61,0.21,0,10,0.0005833333333333334
24,39270,3,2.0,5,2,3000,12.23,0.08,0,4,0.0006111535523300229
29,59000,0,5.0,3,2,15000,13.49,0.25,0,5,0.0004915254237288136
27,35000,0,6.0,3,2,1500,13.16,0.04,0,9,0.0007714285714285715
28,35000,3,0.0,3,1,1000,11.26,0.03,0,6,0.0008
22,42000,3,6.0,0,3,6000,15.99,0.14,0,3,0.0005238095238095238
24,57850,0,3.0,1,1,4000,10.99,0.07,0,4,0.00041486603284356094
24,59500,0,0.0,3,0,4200,5.42,0.07,0,4,0.00040336134453781514
28,30857,3,1.0,3,2,3000,13.99,0.1,1,8,0.0009074116083870759
27,76464,3,2.0,1,2,10000,13.22,0.13,0,5,0.00035310734463276836
39,72000,3,5.0,3,1,20000,10.37,0.28,0,15,0.0005416666666666666
61,60000,0,11.0,4,2,2000,13.61,0.03,1,19,0.0010166666666666666
22,104000,0,6.0,1,0,11000,9.32,0.11,0,2,0.00021153846153846155
22,45000,0,2.0,1,0,10000,7.14,0.22,0,2,0.0004888888888888889
24,130000,3,8.0,1,3,3000,15.95,0.23,1,2,0.0001846153846153846
29,61498,0,5.0,4,1,20000,11.36,0.33,0,9,0.0004715600507333572
24,40000,3,2.0,3,1,12000,10.62,0.3,0,3,0.0006
38,98000,0,5.0,0,0,5000,7.51,0.05,0,11,0.0003877551020408163
23,50000,3,3.0,1,1,18650,11.71,0.37,0,3,0.00046
27,40000,3,3.0,3,1,10000,9.88,0.25,0,6,0.000675
26,85000,0,5.0,2,0,3600,6.03,0.04,0,3,0.00030588235294117644
21,50000,3,5.0,1,1,10000,10.74,0.2,0,3,0.00042
22,35000,3,2.0,1,1,5000,11.99,0.14,0,4,0.0006285714285714285
